


Praha - Roztyly,"Tomíčkova 2144/1, 148 00,  Praha 4 - Roztyly","Mon, 08 Apr 2013 11:36:39 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/75b44b0e9c2e5d305fa323c6c51d3476_XL.jpg,https://www.costa-coffee.cz/kavarny/102-praha-roztyly,https://www.costa-coffee.cz/kavarny/102-praha-roztyly,Ano,Ne,Ne,Ne,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Pá:</span> 7.30 - 18.00 hod.</li>
	<li><span class=""label fontface day"">So - Ne:</span> zavřeno</li>
</ul>"
Praha - OC DBK,"Budějovická 1667/64, 140 00, Praha 4 - Krč","Mon, 08 Apr 2013 11:35:39 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/c1011ef61ed9937904f4938c63d014ea_XL.jpg,https://www.costa-coffee.cz/kavarny/101-praha-dbk,https://www.costa-coffee.cz/kavarny/101-praha-dbk,Ano,Ne,Ano,Ne,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Pá:</span> 6.30 - 20.00 hod.</li>
	<li><span class=""label fontface day"">So - Ne:</span> 9.00 - 19.00 hod.</li>
</ul>"
Praha - Pasáž Rokoko,"Václavské náměstí 794/38, 110 00, Praha 1 - Nové Město","Mon, 08 Apr 2013 11:34:44 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/a63cd9e38964634741a5a3fe89055308_XL.jpg,https://www.costa-coffee.cz/kavarny/100-praha-rokoko,https://www.costa-coffee.cz/kavarny/100-praha-rokoko,Ano,Ne,Ano,Ne,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Pá:</span> 7.30 - 20.30 hod.</li>
	<li><span class=""label fontface day"">So - Ne:</span> 9.00 - 19.30 hod.</li>
</ul>"
Praha - OC Spektrum,"Obchodn&iacute; ulice 113, 251 01, Čestlice - Praha V&yacute;chod","Mon, 08 Apr 2013 11:33:25 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/063ee9aeb9f60efa02823e51450f82ce_XL.jpg,https://www.costa-coffee.cz/kavarny/99-praha-cestlice-oc-spektrum,https://www.costa-coffee.cz/kavarny/99-praha-cestlice-oc-spektrum,Ano,Ne,Ano,Ano,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Pá:</span> 8.00 - 21.00 hod.</li>
	<li><span class=""label fontface day"">So - Ne:</span> 9.00 - 21.00 hod.</li>
</ul>"
"Praha – Letiště Václava Havla, Terminál 2","Termin&aacute;l 2 &ndash; př&iacute;letov&aacute; hala, 160 00, Praha 6","Mon, 08 Apr 2013 11:32:29 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/63503204d18160dd6a733e989b70c404_XL.jpg,https://www.costa-coffee.cz/kavarny/98-praha-ruzyne,https://www.costa-coffee.cz/kavarny/98-praha-ruzyne,Ne,Ne,Ano,Ne,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Pá:</span> 7.30 - 22.00 hod.</li>
	<li><span class=""label fontface day"">So - Ne:</span> 8.00 - 21.00 hod.</li>
</ul>"
Praha - OC Letňany,"Veselská 663, 199 00, Praha 9 - Letňany","Mon, 08 Apr 2013 11:30:50 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/e44a6f32e15cb53ee479b2697e759e2e_XL.jpg,https://www.costa-coffee.cz/kavarny/97-praha-oc-letnany,https://www.costa-coffee.cz/kavarny/97-praha-oc-letnany,Ano,Ne,Ano,Ano,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Pá:</span> 9.00 - 21.00 hod.</li>
	<li><span class=""label fontface day"">So - Ne:</span> 9.30 - 21.00 hod.</li>
</ul>"
Praha - OC Chodov,"Roztylsk&aacute; 2321/19, 148 00, Praha 4 - Chodov","Mon, 08 Apr 2013 11:29:47 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/ea457adccaa9e569cff05de9b4f3b04d_XL.jpg,https://www.costa-coffee.cz/kavarny/96-praha-chodov,https://www.costa-coffee.cz/kavarny/96-praha-chodov,Ano,Ne,Ano,Ano,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Pá:</span> 7.30 - 21.00 hod.</li>
	<li><span class=""label fontface day"">So - Ne:</span> 9.00 - 21.00 hod.</li>

</ul>"
Praha - OC MY Národní,"Národní 63/26, 113 89, Praha 1","Mon, 08 Apr 2013 11:28:44 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/88f135a483ef01fac8d7b920488085e4_XL.jpg,https://www.costa-coffee.cz/kavarny/95-praha-oc-my-narodni,https://www.costa-coffee.cz/kavarny/95-praha-oc-my-narodni,Ano,Ne,Ano,Ne,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Pá:</span> 6.30 - 20.00 hod.</li>
	<li><span class=""label fontface day"">So</span> 7.00 - 21.00 hod.</li>
<li><span class=""label fontface day"">Ne</span> 8.00 - 21.00 hod.</li>
</ul>"
Praha - OC Palladium,"Náměstí Republiky 1, 110 00, Praha 1","Mon, 08 Apr 2013 11:27:43 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/358873fad4914931314b94f2036b503a_XL.jpg,https://www.costa-coffee.cz/kavarny/94-praha-palladium,https://www.costa-coffee.cz/kavarny/94-praha-palladium,Ano,Ne,Ano,Ne,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - St:</span> 7.30 - 21.00 hod.</li>
	<li><span class=""label fontface day"">Čt - Pá:</span> 7.30 - 22.00 hod.</li>
	<li><span class=""label fontface day"">So:</span> 9.00 - 22.00 hod.</li>
	<li><span class=""label fontface day"">Ne:</span> 9.00 - 21.00 hod.</li>
</ul>"
Liberec - OC Forum,"Soukenn&eacute; n&aacute;měst&iacute; 669/2a, 460 01, Liberec IV &ndash; Per&scaron;t&yacute;n","Mon, 08 Apr 2013 11:26:18 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/42121f00ffc451d0c288e11c1f28cbd4_XL.jpg,https://www.costa-coffee.cz/kavarny/93-liberec-perstyn-oc-forum,https://www.costa-coffee.cz/kavarny/93-liberec-perstyn-oc-forum,Ano,Ne,Ano,Ano,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Ne:</span> 9.00 - 20.00 hod.</li>
	
</ul>"
Liberec - OC Nisa,"České mládeže 456, 460 03, Liberec","Mon, 08 Apr 2013 11:25:00 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/51a3864ed3ad604d2340c3f8fe249f94_XL.jpg,https://www.costa-coffee.cz/kavarny/92-liberec-oc-nisa,https://www.costa-coffee.cz/kavarny/92-liberec-oc-nisa,Ano,Ne,Ano,Ne,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Pá:</span> 9.00 - 21.00 hod.</li>
	<li><span class=""label fontface day"">So - Ne:</span> 9.00 - 21.00 hod.</li>
</ul>"
Pardubice – Palác Pardubice,"Masarykovo n&aacute;m. 2799, 530 02, Pardubice","Mon, 08 Apr 2013 11:22:23 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/737344dd8934cc52da9f7f85f2627abb_XL.jpg,https://www.costa-coffee.cz/kavarny/91-pardubice-afi-palac,https://www.costa-coffee.cz/kavarny/91-pardubice-afi-palac,Ano,Ne,Ano,Ano,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - So:</span> 9.00 - 21.00 hod.</li>
	<li><span class=""label fontface day"">Ne:</span> 10.00 - 21.00 hod.</li>
</ul>"
Teplice - OC Olympia,"Srbická 464, 415 01, Teplice","Mon, 08 Apr 2013 11:20:11 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/3707d8f2be163bd14c78cf07586f13bb_XL.jpg,https://www.costa-coffee.cz/kavarny/90-teplice-oc-olympia,https://www.costa-coffee.cz/kavarny/90-teplice-oc-olympia,Ano,Ne,Ano,Ne,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Pá:</span> 8.00 - 21.00 hod.</li>
	<li><span class=""label fontface day"">So - Ne:</span> 8.00 - 21.00 hod.</li>
</ul>"
Praha - OC Palác Flora,"Vinohradská 151,  130 00, Praha 3 - Vinohrady","Tue, 19 Mar 2013 11:06:16 +0100",Kavárny,https://costa-coffee.cz/media/k2/items/cache/1698b847c2e4fe98c05adcdc9d420590_XL.jpg,https://www.costa-coffee.cz/kavarny/71-praha-oc-palac-flora,https://www.costa-coffee.cz/kavarny/71-praha-oc-palac-flora,Ano,Ne,Ano,Ne,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Pá:</span> 7.30 - 21.00 hod.</li>
	<li><span class=""label fontface day"">So - Ne:</span> 8.00 - 21.00 hod.</li>
</ul>"
